,lfc_NLSFlag,REFSEQ_new,REFSEQ,ISO
1,-1.24920503259112,NP_000091,NP_000091.1,NM_000100.4
2,-1.1560152000666,NP_000095,NP_000095.2,NM_000104.4
3,-1.24411478484915,NP_000134,NP_000134.2,NM_000143.4
4,-1.759494454879,NP_000150,NP_000150.1,NM_000159.4
5,-1.69718874864258,NP_000156,NP_000156.1,NM_000165.5
6,-0.671917814310555,NP_000161,NP_000161.2,NM_000170.3
7,-1.16117731218807,NP_000185,NP_000185.1,NM_000194.3
8,-0.794077928867295,NP_000285,NP_000285.1,NM_000294.3
9,-1.02494333150025,NP_000308,NP_000308.1,NM_000317.3
10,-1.07394969274709,NP_000364,NP_000364.1,NM_000373.4
11,2.91664870620287,NP_000367,NP_000367.1,NM_000376.3
12,-0.8302024075144,NP_000377,NP_000377.1,NM_000386.4
13,-1.3640601085397,NP_000513,NP_000513.2,NM_000522.5
14,1.25332688208762,NP_000516,NP_000516.3,NM_000525.4
15,0.840086861617317,NP_000545,NP_000545.1,NM_000554.6
16,-1.14247077570547,NP_000662,NP_000662.3,NM_000671.4
17,-1.01347729410249,NP_000840,NP_000840.2,NM_000849.5
18,-0.745030418971251,NP_000843,NP_000843.1,NM_000852.4
19,-0.8453888648328,NP_000867,NP_000867.3,NM_000876.4
20,0.672068587817767,NP_000902,NP_000902.3,NM_000911.4
21,-0.589081033819421,NP_000928,NP_000928.1,NM_000937.5
22,-1.71498952991405,NP_000934,NP_000934.1,NM_000943.5
23,-0.864914285992294,NP_000992,NP_000992.1,NM_001001.5
24,-1.01047259968902,NP_001001790,NP_001001790.1,NM_001001790.3
25,-0.902911290732441,NP_001002926,NP_001002926.1,NM_001002926.2
26,-1.26472216806032,NP_001003684,NP_001003684.1,NM_001003684.2
27,-0.74556713869672,NP_001004333,NP_001004333.3,NM_001004333.5
28,1.0801324737956,NP_001004456,NP_001004456.1,NM_001004456.2
29,0.492251694369357,NP_001004466,NP_001004466.1,NM_001004466.2
30,1.43420468762213,NP_001004490,NP_001004490.1,NM_001004490.2
31,1.03310139825002,NP_001004492,NP_001004492.1,NM_001004492.2
32,-0.952307939645472,NP_001004689,NP_001004689.1,NM_001004689.2
33,1.17776546292039,NP_001005465,NP_001005465.1,NM_001005465.2
34,2.38552199762975,NP_001005493,NP_001005493.1,NM_001005493.2
35,-1.20947663543962,NP_001007539,NP_001007539.1,NM_001007538.2
36,-0.985322848668165,NP_001010858,NP_001010858.2,NM_001010858.3
37,-0.985322848668165,NP_001010858,NP_001010858.2-2,NM_001010858.3-2
38,-1.15866881782076,NP_001010866,NP_001010866.1,NM_001010866.4
39,1.54473703938053,NP_001010891,NP_001010891.4,NM_001010891.5
40,-1.13336030760683,NP_001013685,NP_001013685.1,NM_001013663.2
41,4.06622050503976,NP_001014305,NP_001014305.1,NM_001014283.2
42,-1.16588379586123,NP_001017,NP_001017.1,NM_001026.5
43,4.17707983032426,NP_001017535,NP_001017535.1,NM_001017535.2
44,2.36419976879959,NP_001017536,NP_001017536.1,NM_001017536.2
45,-0.869720731867831,NP_001019,NP_001019.1,NM_001028.3
46,-0.869720731867831,NP_001019,NP_001019.1-2,NM_001028.3-2
47,-0.903914236786333,NP_001020,NP_001020.2,NM_001029.5
48,-1.2201967904809,NP_001020262,NP_001020262.1,NM_001025091.2
49,-1.2201967904809,NP_001020262,NP_001020262.1-2,NM_001025091.2-2
50,-1.2201967904809,NP_001020262,NP_001020262.1-4,NM_001025091.2-4
51,-1.2201967904809,NP_001020262,NP_001020262.1-6,NM_001025091.2-6
52,-1.2201967904809,NP_001020262,NP_001020262.1-7,NM_001025091.2-7
53,-0.881364854572309,NP_001020418,NP_001020418.1,NM_001025247.2
54,-0.949650247803303,NP_001025189,NP_001025189.1,NM_001030018.2
55,0.868555514439429,NP_001025231,NP_001025231.1,NM_001030060.3
56,1.809291618893,NP_001026916,NP_001026916.2,NM_001031746.5
57,-1.62560431693215,NP_001026974,NP_001026974.1,NM_001031804.3
58,1.06786237073106,NP_001034933,NP_001034933.1,NM_001039844.3
59,-1.17012018952248,NP_001035521,NP_001035521.1,NM_001040431.3
60,-0.762331901841897,NP_001035830,NP_001035830.1,NM_001042371.3
61,-0.84614962846691,NP_001036068,NP_001036068.1,NM_001042603.3
62,-0.955470701877368,NP_001041714,NP_001041714.1,NM_001048249.4
63,-0.757213449547974,NP_001061,NP_001061.2,NM_001070.5
64,-0.91271670096627,NP_001065243,NP_001065243.1,NM_001071775.3
65,2.24508272401764,NP_001070664,NP_001070664.1,NM_001077196.2
66,2.50771822461239,NP_001070665,NP_001070665.1,NM_001077197.2
67,2.15809671502064,NP_001070826,NP_001070826.1,NM_001077358.2
68,-0.974187808308904,NP_001070867,NP_001070867.1,NM_001077399.3
69,-1.25490244096624,NP_001071639,NP_001071639.1,NM_001078171.2
70,-1.0200111806989,NP_001071641,NP_001071641.1,NM_001078173.2
71,1.72680008721999,NP_001073583,NP_001073583.1,NM_001080114.2
72,-0.830892753818374,NP_001073970,NP_001073970.1,NM_001080501.3
73,1.43136991988868,NP_001078869,NP_001078869.1,NM_001085400.2
74,-0.946601011565028,NP_001087194,NP_001087194.1,NM_001093725.2
75,-1.00035470400789,NP_001092,NP_001092.1,NM_001101.5
76,1.39643276414388,NP_001092314,NP_001092314.1,NM_001098844.3
77,-1.23176615930373,NP_001093163,NP_001093163.1,NM_001099693.2
78,-0.905337311074758,NP_001094299,NP_001094299.1,NM_001100829.3
79,1.09842559196873,NP_001096624,NP_001096624.1,NM_001103154.2
80,-0.61550485729733,NP_001099043,NP_001099043.1,NM_001105573.2
81,2.08154032922849,NP_001107605,NP_001107605.1,NM_001114133.3
82,-0.825122915821367,NP_001107875,NP_001107875.1,NM_001114403.3
83,2.52885451804255,NP_001108624,NP_001108624.1,NM_001115152.2
84,-0.863057237458117,NP_001118239,NP_001118239.1,NM_001124767.2
85,1.94570934570043,NP_001122402,NP_001122402.1,NM_001128930.3
86,1.00538849288766,NP_001123544,NP_001123544.1,NM_001130072.2
87,-0.844803825591661,NP_001124401,NP_001124401.1,NM_001130929.2
88,1.22805130684786,NP_001127704,NP_001127704.1,NM_001134232.2
89,2.17302066348471,NP_001127872,NP_001127872.1,NM_001134400.2
90,2.44004388712827,NP_001127875,NP_001127875.1,NM_001134403.2
91,1.1655846420042,NP_001128131,NP_001128131.1,NM_001134659.1
92,-0.93897788835262,NP_001129047,NP_001129047.1,NM_001135575.2
93,-1.16436076744653,NP_001129734,NP_001129734.1,NM_001136262.2
94,-0.814361510615855,NP_001135858,NP_001135858.1,NM_001142386.3
95,2.45654250831911,NP_001136120,NP_001136120.1,NM_001142648.2
96,-1.48747500904155,NP_001138722,NP_001138722.1,NM_001145250.2
97,-0.854989968989243,NP_001138922,NP_001138922.2,NM_001145450.3
98,2.45925987955473,NP_001139423,NP_001139423.1,NM_001145951.2
99,-0.984274725901248,NP_001142,NP_001142.2,NM_001151.4
100,-1.0532327623939,NP_001143,NP_001143.2,NM_001152.5
101,-0.607079453118771,NP_001145,NP_001145.1,NM_001154.4
102,1.35047646154224,NP_001153480,NP_001153480.1,NM_001160008.2
103,-0.867669934095173,NP_001156896,NP_001156896.1,NM_001163424.2
104,-1.14471045165906,NP_001156910,NP_001156910.1,NM_001163438.2
105,1.53441190102091,NP_001157918,NP_001157918.1,NM_001164446.3
106,-0.916037679685899,NP_001158275,NP_001158275.1,NM_001164803.2
107,1.431466769032,NP_001159354,NP_001159354.1,NM_001165882.3
108,1.5533304421517,NP_001164164,NP_001164164.1,NM_001170693.2
109,1.68523460078111,NP_001166284,NP_001166284.1,NM_001172813.2
110,-1.52441148496579,NP_001167460,NP_001167460.1,NM_001173989.4
111,1.35648259232205,NP_001171476,NP_001171476.1,NM_001178005.2
112,1.9361312428577,NP_001171600,NP_001171600.1,NM_001178129.2
113,-0.822952470108366,NP_001171821,NP_001171821.1,NM_001184892.2
114,0.831990334574071,NP_001177962,NP_001177962.1,NM_001191033.2
115,2.78736946722319,NP_001180233,NP_001180233.1,NM_001193304.3
116,-1.32014038004712,NP_001182356,NP_001182356.1,NM_001195427.2
117,2.01070482656862,NP_001182728,NP_001182728.1,NM_001195799.2
118,2.20297644894937,NP_001182732,NP_001182732.1,NM_001195803.2
119,0.97156435541902,NP_001185808,NP_001185808.1,NM_001198879.2
120,1.99168120215154,NP_001186608,NP_001186608.1,NM_001199679.2
121,-1.51341569658792,NP_001186829,NP_001186829.1,NM_001199900.2
122,1.36957409218647,NP_001189163,NP_001189163.1,NM_001202234.2
123,2.04691433701527,NP_001189332,NP_001189332.1,NM_001202403.2
124,0.594585730083713,NP_001191128,NP_001191128.1,NM_001204199.2
125,-1.42974393394621,NP_001193570,NP_001193570.2,NM_001206641.3
126,-1.2565490501931,NP_001193668,NP_001193668.1,NM_001206739.2
127,2.22297153640693,NP_001193900,NP_001193900.1,NM_001206971.3
128,-0.851218006020468,NP_001197,NP_001197.1,NM_001206.4
129,-1.18540002038099,NP_001203,NP_001203.1,NM_001212.4
130,-0.968733645291368,NP_001228,NP_001228.2,NM_001237.5
131,2.14429091898887,NP_001238935,NP_001238935.1,NM_001252006.1
132,0.705952639627813,NP_001244089,NP_001244089.1,NM_001257160.2
133,-0.830489670024787,NP_001244119,NP_001244119.1,NM_001257190.3
134,-1.21171976262444,NP_001244299,NP_001244299.1,NM_001257370.2
135,1.94239568558718,NP_001244954,NP_001244954.1,NM_001258025.2
136,1.48806892228893,NP_001245240,NP_001245240.1,NM_001258311.2
137,-0.643731025731884,NP_001246,NP_001246.2,NM_001255.3
138,2.5607700584934,NP_001255213,NP_001255213.1,NM_001268284.3
139,3.20571858657777,NP_001257322,NP_001257322.1,NM_001270393.2
140,2.37858617600845,NP_001257335,NP_001257335.1,NM_001270406.2
141,1.581316663817,NP_001258766,NP_001258766.1,NM_001271837.2
142,2.39229617770311,NP_001258781,NP_001258781.1,NM_001271852.3
143,-0.932899119241245,NP_001268226,NP_001268226.1,NM_001281297.2
144,2.31679962574521,NP_001268361,NP_001268361.1,NM_001281432.2
145,2.31679962574521,NP_001268361,NP_001268361.1-2,NM_001281432.2-2
146,2.30814209467803,NP_001269267,NP_001269267.1,NM_001282338.2
147,-0.956945829387253,NP_001269603,NP_001269603.1,NM_001282674.1
148,-1.89334159533676,NP_001271296,NP_001271296.1,NM_001284367.2
149,1.68208301325981,NP_001271430,NP_001271430.1,NM_001284501.2
150,1.36111885054978,NP_001273494,NP_001273494.1,NM_001286565.1
151,-1.47089598974134,NP_001275511,NP_001275511.1,NM_001288582.2
152,1.35230761272164,NP_001275655,NP_001275655.1,NM_001288726.2
153,1.03772215369969,NP_001277935,NP_001277935.1,NM_001291006.2
154,1.6677416486627,NP_001278405,NP_001278405.1,NM_001291476.2
155,1.6677416486627,NP_001278405,NP_001278405.1-2,NM_001291476.2-2
156,0.80854176815952,NP_001278425,NP_001278425.1,NM_001291496.2
157,-1.04952454107851,NP_001287887,NP_001287887.1,NM_001300958.2
158,-1.73300800913318,NP_001287921,NP_001287921.1,NM_001300992.2
159,-1.62497025756705,NP_001289201,NP_001289201.1,NM_001302272.2
160,-1.0571964075336,NP_001300822,NP_001300822.1,NM_001313893.1
161,1.2221981307481,NP_001303848,NP_001303848.1,NM_001316919.1
162,2.3540763954507,NP_001303881,NP_001303881.1,NM_001316952.2
163,2.81616497837076,NP_001304125,NP_001304125.1,NM_001317196.2
164,2.0402027252771,NP_001304960,NP_001304960.1,NM_001318031.2
165,1.21177641879031,NP_001305437,NP_001305437.1,NM_001318508.2
166,1.54652863034161,NP_001305735,NP_001305735.1,NM_001318806.2
167,-0.951147757920493,NP_001305746,NP_001305746.1,NM_001318817.2
168,1.495389976184,NP_001307186,NP_001307186.1,NM_001320257.2
169,-1.78375211849433,NP_001308701,NP_001308701.1,NM_001321772.2
170,2.5603761992564,NP_001308792,NP_001308792.1,NM_001321863.2
171,1.45302320881523,NP_001308846,NP_001308846.1,NM_001321917.2
172,1.35961038871407,NP_001309136,NP_001309136.1,NM_001322207.2
173,1.10989282627826,NP_001309201,NP_001309201.1,NM_001322272.2
174,1.4739037720474,NP_001309956,NP_001309956.1,NM_001323027.2
175,2.16615878824434,NP_001310222,NP_001310222.1,NM_001323293.2
176,2.16615878824434,NP_001310222,NP_001310222.1-2,NM_001323293.2-2
177,1.76707427208384,NP_001310224,NP_001310224.1,NM_001323295.2
178,1.76707427208384,NP_001310224,NP_001310224.1-2,NM_001323295.2-2
179,2.83742692950273,NP_001310225,NP_001310225.1,NM_001323296.2
180,2.83742692950273,NP_001310225,NP_001310225.1-2,NM_001323296.2-2
181,-0.956554114039128,NP_001333445,NP_001333445.1,NM_001346516.2
182,0.866862337529042,NP_001334849,NP_001334849.2,NM_001347920.2
183,-0.766118869401984,NP_001335,NP_001335.1,NM_001344.4
184,2.8218881378378,NP_001335282,NP_001335282.1,NM_001348353.1
185,1.36102654666255,NP_001336782,NP_001336782.1,NM_001349853.2
186,-1.37196623947692,NP_001337091,NP_001337091.1,NM_001350162.2
187,2.04592389644786,NP_001337142,NP_001337142.1,NM_001350213.2
188,1.81014732566989,NP_001337165,NP_001337165.1,NM_001350236.2
189,2.48145371189293,NP_001338661,NP_001338661.1,NM_001351732.2
190,2.48145371189293,NP_001338661,NP_001338661.1-2,NM_001351732.2-2
191,2.4440170187127,NP_001338662,NP_001338662.1,NM_001351733.2
192,2.4440170187127,NP_001338662,NP_001338662.1-2,NM_001351733.2-2
193,-1.75320642630732,NP_001340024,NP_001340024.1,NM_001353095.2
194,2.36422629169101,NP_001340849,NP_001340849.1,NM_001353920.2
195,1.38013836873156,NP_001341531,NP_001341531.2,NM_001354602.2
196,-1.31013757427887,NP_001341969,NP_001341969.1,NM_001355040.2
197,2.41362334615767,NP_001345335,NP_001345335.1,NM_001358406.2
198,2.04985308177924,NP_001345336,NP_001345336.1,NM_001358407.2
199,2.60145114255756,NP_001345628,NP_001345628.1,NM_001358699.2
200,-1.12665468466017,NP_001348,NP_001348.2,NM_001357.5
201,-1.11778537819617,NP_001349,NP_001349.2,NM_001358.3
202,2.41159608386309,NP_001349665,NP_001349665.1,NM_001362736.2
203,2.10964420712217,NP_001349666,NP_001349666.1,NM_001362737.2
204,1.73621609499694,NP_001349667,NP_001349667.1,NM_001362738.2
205,2.43825350483692,NP_001349714,NP_001349714.1,NM_001362785.2
206,-0.985578717892612,NP_001350435,NP_001350435.1,NM_001363506.2
207,1.85282393483064,NP_001350659,NP_001350659.1,NM_001363730.2
208,2.02042868021275,NP_001350747,NP_001350747.1,NM_001363818.2
209,2.94522869759172,NP_001351014,NP_001351014.1,NM_001364085.2
210,1.78859662446209,NP_001351407,NP_001351407.1,NM_001364478.1
211,1.14059993250524,NP_001351611,NP_001351611.1,NM_001364682.1
212,1.56403120646124,NP_001351612,NP_001351612.1,NM_001364683.1
213,1.33040387982348,NP_001354709,NP_001354709.1,NM_001367780.1
214,1.83896415397382,NP_001354993,NP_001354993.1,NM_001368064.1
215,2.0455809247691,NP_001355053,NP_001355053.1,NM_001368124.1
216,-1.20168853820971,NP_001355167,NP_001355167.1,NM_001368238.1
217,-0.776344024967464,NP_001358279,NP_001358279.1,NM_001371350.1
218,2.74052494262373,NP_001358425,NP_001358425.1,NM_001371496.1
219,2.75889019731866,NP_001361590,NP_001361590.1,NM_001374661.1
220,2.65121822470482,NP_001361591,NP_001361591.1,NM_001374662.1
221,1.13256856291967,NP_001362564,NP_001362564.1,NM_001375635.1
222,-1.28906527319002,NP_001369294,NP_001369294.1,NM_001382365.1
223,1.71538225756549,NP_001372982,NP_001372982.1,NM_001386053.1
224,1.58894679574518,NP_001373024,NP_001373024.1,NM_001386095.1
225,1.60104162513135,NP_001373602,NP_001373602.1,NM_001386673.1
226,1.9173977607678,NP_001373740,NP_001373740.1,NM_001386811.1
227,1.16746518643837,NP_001375031,NP_001375031.1,NM_001388102.1
228,0.978821835231962,NP_001375238,NP_001375238.1,NM_001388309.1
229,2.68023496406636,NP_001375327,NP_001375327.1,NM_001388398.1
230,2.2977928236546,NP_001381616,NP_001381616.1,NM_001394687.1
231,2.7977934137911,NP_001381827,NP_001381827.1,NM_001394898.1
232,1.91139985260241,NP_001383337,NP_001383337.1,NM_001396408.1
233,1.01371892386939,NP_001384301,NP_001384301.1,NM_001397372.1
234,-0.82217015727576,NP_001384335,NP_001384335.1,NM_001397406.1
235,1.64409555119092,NP_001387492,NP_001387492.1,NM_001400563.1
236,-0.931560448095022,NP_001393,NP_001393.1,NM_001402.6
237,1.04515425374528,NP_001393761,NP_001393761.1,NM_001406832.1
238,2.64406837266457,NP_001394211,NP_001394211.1,NM_001407282.1
239,2.65606393744773,NP_001394212,NP_001394212.1,NM_001407283.1
240,2.91153647374063,NP_001399131,NP_001399131.1,NM_001412202.1
241,1.451907444327,NP_001400703,NP_001400703.1,NM_001413774.1
242,-1.79557717564007,NP_001401327,NP_001401327.1,NM_001414398.1
243,-1.31880557216413,NP_001403,NP_001403.1,NM_001412.4
244,-0.841136159461627,NP_001404819,NP_001404819.1,NM_001417890.1
245,-0.998466153945788,NP_001405,NP_001405.1,NM_001414.4
246,-0.755796943607303,NP_001406,NP_001406.1,NM_001415.4
247,-0.773793958889631,NP_001418,NP_001418.2,NM_001427.4
248,1.38246334403217,NP_001428,NP_001428.1,NM_001437.3
249,-0.95846172691881,NP_001478,NP_001478.2,NM_001487.4
250,2.2090828284494,NP_001493,NP_001493.2,NM_001502.4
251,0.893887441630823,NP_001518,NP_001518.3,NM_001527.4
252,-0.693578115419548,NP_001528,NP_001528.1,NM_001537.4
253,-0.865956133715428,NP_001537,NP_001537.1,NM_001546.4
254,-0.933898793474686,NP_001559,NP_001559.1,NM_001568.3
255,-1.23896116898052,NP_001609,NP_001609.2,NM_001618.4
256,-0.84522539024367,NP_001653,NP_001653.1,NM_001662.4
257,-0.780532132370461,NP_001654,NP_001654.1,NM_001663.4
258,-0.985649315067657,NP_001670,NP_001670.1,NM_001679.4
259,-0.949650346197716,NP_001677,NP_001677.2,NM_001686.4
260,-1.02398057383787,NP_001679,NP_001679.2,NM_001688.5
261,-0.868425655710572,NP_001686,NP_001686.1,NM_001695.5
262,-0.979347771448781,NP_001688,NP_001688.1,NM_001697.3
263,-0.634003529312361,NP_001713,NP_001713.2,NM_001722.3
264,-1.0931678663416,NP_001743,NP_001743.1,NM_001752.4
265,2.18305854507086,NP_001784,NP_001784.2,NM_001793.6
266,-1.4106659321606,NP_001805,NP_001805.4,NM_001814.6
267,-1.13270539105564,NP_001818,NP_001818.1,NM_001827.3
268,-1.02352587816823,NP_001836,NP_001836.3,NM_001845.6
269,-1.05019141233973,NP_001837,NP_001837.2,NM_001846.4
270,-1.02332309809801,NP_001854,NP_001854.1,NM_001863.5
271,-0.883258186491942,NP_001857,NP_001857.1,NM_001866.3
272,-0.773800211281772,NP_001858,NP_001858.1,NM_001867.3
273,-1.02975715486801,NP_001864,NP_001864.1,NM_001873.4
274,1.81999842845771,NP_001867,NP_001867.2,NM_001876.4
275,-0.801367963915494,NP_001900,NP_001900.1,NM_001909.5
276,-0.888719681095989,NP_001907,NP_001907.3,NM_001916.5
277,-1.31563851734189,NP_001914,NP_001914.3,NM_001923.5
278,-0.778419889156342,NP_001929,NP_001929.1,NM_001938.3
279,1.4354864813192,NP_001955,NP_001955.1,NM_001964.3
280,0.560165161863567,NP_001966,NP_001966.1,NM_001975.3
281,-1.50952322992589,NP_002039,NP_002039.2,NM_002048.3
282,1.0368499289655,NP_002056,NP_002056.2,NM_002065.7
283,-0.819313771869772,NP_002067,NP_002067.1,NM_002076.4
284,-1.08073955358673,NP_002078,NP_002078.1,NM_002087.4
285,-0.943531368482606,NP_002088,NP_002088.2,NM_002097.3
286,-0.953363817906819,NP_002097,NP_002097.1,NM_002106.4
287,-0.839540567516609,NP_002107,NP_002107.3,NM_002116.8
288,-0.839540567516609,NP_002107,NP_002107.3-3,NM_002116.8-3
289,-0.839540567516609,NP_002107,NP_002107.3-4,NM_002116.8-4
290,-0.954065535218257,NP_002130,NP_002130.2,NM_002139.4
291,-0.995248533343692,NP_002138,NP_002138.1,NM_002147.4
292,-1.03438291737436,NP_002139,NP_002139.2,NM_002148.4
293,-0.916411750662844,NP_002145,NP_002145.3,NM_002154.4
294,-1.46081309628053,NP_002148,NP_002148.1,NM_002157.3
295,-1.05036882698443,NP_002284,NP_002284.3,NM_002293.4
296,-1.30910096508051,NP_002285,NP_002285.1,NM_002294.3
297,-0.935020657807063,NP_002347,NP_002347.5,NM_002356.7
298,-0.931517999128948,NP_002349,NP_002349.1,NM_002358.4
299,-1.10511122915726,NP_002361,NP_002361.1,NM_002370.4
300,-1.01677725264982,NP_002386,NP_002386.1,NM_002395.6
301,-0.605955990395042,NP_002430,NP_002430.3,NM_002439.5
302,-0.900737834007047,NP_002439,NP_002439.2,NM_002448.3
303,-0.833159524646888,NP_002464,NP_002464.1,NM_002473.6
304,-0.919182491062916,NP_002480,NP_002480.1,NM_002489.4
305,-0.732184395409041,NP_002481,NP_002481.3,NM_002490.6
306,-0.732184395409041,NP_002481,NP_002481.3-2,NM_002490.6-2
307,-0.732184395409041,NP_002481,NP_002481.3-3,NM_002490.6-3
308,-0.732184395409041,NP_002481,NP_002481.3-5,NM_002490.6-5
309,-1.19916824646442,NP_002484,NP_002484.1,NM_002493.5
310,-0.765418948818649,NP_002487,NP_002487.1,NM_002496.4
311,-1.18972022431794,NP_002499,NP_002499.2,NM_002508.3
312,-0.761902403139826,NP_002513,NP_002513.2,NM_002522.4
313,-1.32064937030912,NP_002554,NP_002554.1,NM_002563.5
314,-0.848499530075008,NP_002559,NP_002559.2,NM_002568.4
315,-1.79814196288179,NP_002580,NP_002580.2,NM_002589.4
316,-0.663395309657923,NP_002613,NP_002613.2,NM_002622.5
317,-0.752746891355038,NP_002678,NP_002678.3,NM_002687.4
318,-0.815664784182661,NP_002687,NP_002687.1,NM_002696.3
319,-1.16407396961007,NP_002694,NP_002694.3,NM_002703.5
320,-1.25533857854943,NP_002727,NP_002727.2,NM_002736.3
321,-1.25533857854943,NP_002727,NP_002727.2-2,NM_002736.3-2
322,-0.982369174507028,NP_002736,NP_002736.3,NM_002745.5
323,-1.04973787423014,NP_002778,NP_002778.1,NM_002787.5
324,-1.02265150661475,NP_002783,NP_002783.1,NM_002792.4
325,-0.810111287160543,NP_002784,NP_002784.1,NM_002793.4
326,-1.02004187641116,NP_002786,NP_002786.2,NM_002795.4
327,-1.02004187641116,NP_002786,NP_002786.2-2,NM_002795.4-2
328,-1.05363446847055,NP_002787,NP_002787.2,NM_002796.3
329,-0.980660466197594,NP_002789,NP_002789.1,NM_002798.3
330,-0.920437756537787,NP_002790,NP_002790.1,NM_002799.4
331,-1.02663843177666,NP_002794,NP_002794.1,NM_002803.4
332,-0.911904305098438,NP_002802,NP_002802.2,NM_002811.5
333,-0.585038828656117,NP_002803,NP_002803.2,NM_002812.5
334,-0.852206714048755,NP_002814,NP_002814.3,NM_002823.5
335,1.13484467092672,NP_002817,NP_002817.2,NM_002826.5
336,-0.978225079339743,NP_002878,NP_002878.2,NM_002887.4
337,-0.69882958391859,NP_002892,NP_002892.1,NM_002901.4
338,1.66179817322013,NP_002893,NP_002893.1,NM_002902.3
339,-0.899633270447109,NP_002906,NP_002906.1,NM_002915.4
340,-0.555669232407231,NP_002922,NP_002922.2,NM_002931.4
341,-0.555669232407231,NP_002922,NP_002922.2-5,NM_002931.4-5
342,-0.555669232407231,NP_002922,NP_002922.2-6,NM_002931.4-6
343,-1.33914487471629,NP_003007,NP_003007.2,NM_003016.4
344,-0.97795390491584,NP_003008,NP_003008.1,NM_003017.5
345,-1.22754818546832,NP_003019,NP_003019.2,NM_003028.3
346,-0.814729059175272,NP_003065,NP_003065.3,NM_003074.4
347,-0.646586407096805,NP_003081,NP_003081.2,NM_003090.4
348,-0.98121135684751,NP_003082,NP_003082.1,NM_003091.4
349,-0.918759056781173,NP_003084,NP_003084.1,NM_003093.3
350,-1.19081068942084,NP_003086,NP_003086.1,NM_003095.5
351,-1.12718515327647,NP_003098,NP_003098.1,NM_003107.3
352,-1.24129402904639,NP_003115,NP_003115.1,NM_003124.5
353,-1.11841774745545,NP_003123,NP_003123.2,NM_003132.3
354,-0.977216658980262,NP_003128,NP_003128.3,NM_003137.5
355,-0.866496603474862,NP_003189,NP_003189.3,NM_003198.3
356,-0.930217306661816,NP_003246,NP_003246.1,NM_003255.5
357,-0.774423137235647,NP_003253,NP_003253.1,NM_003262.4
358,1.56255811684133,NP_003256,NP_003256.1,NM_003265.3
359,1.53776462293038,NP_003272,NP_003272.3,NM_003281.4
360,-1.1637091100188,NP_003277,NP_003277.1,NM_003286.4
